order_id,order_status,customer,order_date,order_quantity,sales,discount,discount_value,product_category,product_sub_category,net_sales
34246.0,Order Finished,Thomas Seio,2010-10-07,49.0,399720.0,0.03,11992.0,Office Supplies,Appliances,387728.0
34631.0,Order Finished,Brendan Dodson,2009-10-23,5.0,44120.0,0.06,2647.0,Office Supplies,Binders and Binder Accessories,41473.0
35047.0,Order Returned,Charlotte Melton,2010-06-09,31.0,296340.0,0.0,0.0,Office Supplies,Rubber Bands,296340.0
35266.0,Order Finished,Beth Thompson,2011-01-10,39.0,434500.0,0.07,30415.0,Office Supplies,Pens & Art Supplies,404085.0
35847.0,Order Finished,Eugene Barchas,2009-01-30,23.0,723300.0,0.08,57864.0,Technology,Computer Peripherals,665436.0
36001.0,Order Finished,Michelle Lonsdale,2011-03-28,45.0,2077640.0,0.05,103882.0,Office Supplies,Binders and Binder Accessories,1973758.0
36134.0,Order Finished,Grant Carroll,2010-11-22,6.0,1653947.0,0.01,16539.0,Technology,Telephones and Communication,1637408.0
36135.0,Order Finished,Beth Paige,2011-05-30,33.0,1998452.0,0.02,39969.0,Technology,Telephones and Communication,1958483.0
36644.0,Order Finished,Dorothy Wardle,2012-05-13,24.0,4596640.0,0.06,275798.0,Technology,Computer Peripherals,4320842.0
36646.0,Order Finished,Muhammed MacIntyre,2010-06-08,24.0,2336300.0,0.04,93452.0,Office Supplies,Storage & Organization,2242848.0
36707.0,Order Returned,Charlotte Melton,2009-11-29,47.0,363560.0,0.02,7271.0,Office Supplies,Rubber Bands,356289.0
37253.0,Order Finished,Muhammed MacIntyre,2012-09-01,46.0,2368640.0,0.09,213178.0,Technology,Computer Peripherals,2155462.0
37541.0,Order Finished,Claudia Miner,2010-02-26,3.0,143880.0,0.01,1439.0,Technology,Computer Peripherals,142441.0
37634.0,Order Finished,Brendan Dodson,2012-05-21,32.0,736360.0,0.07,51545.0,Office Supplies,Storage & Organization,684815.0
37860.0,Order Returned,Mike Pelletier,2010-08-27,1.0,209700.0,0.07,14679.0,Furniture,Office Furnishings,195021.0
38884.0,Order Finished,Edward Hooks,2012-08-17,47.0,512000.0,0.03,15360.0,Office Supplies,Paper,496640.0
39364.0,Order Finished,Jamie Kunitz,2012-11-09,29.0,5509860.0,0.06,330592.0,Furniture,Office Furnishings,5179268.0
39457.0,Order Finished,Julia West,2011-06-02,40.0,9684420.0,0.03,290533.0,Furniture,Chairs & Chairmats,9393887.0
39683.0,Order Finished,Jeremy Lonsdale,2011-08-10,31.0,1231160.0,0.04,49246.0,Office Supplies,Binders and Binder Accessories,1181914.0
39846.0,Order Finished,Cindy Schnelling,2009-02-27,14.0,142940.0,0.06,8576.0,Technology,Computer Peripherals,134364.0
40036.0,Order Finished,Heather Kirkland,2010-06-07,10.0,1136671.0,0.02,22733.0,Technology,Telephones and Communication,1113938.0
40067.0,Order Finished,Alan Barnes,2012-02-17,38.0,4314617.0,0.0,0.0,Technology,Telephones and Communication,4314617.0
40132.0,Order Returned,Hunter Glantz,2012-02-23,26.0,2726000.0,0.04,109040.0,Furniture,Chairs & Chairmats,2616960.0
40160.0,Order Returned,Julia West,2009-10-15,23.0,2808440.0,0.1,280844.0,Furniture,Office Furnishings,2527596.0
40518.0,Order Finished,Carlos Daly,2009-03-13,3.0,35040.0,0.05,1752.0,Office Supplies,Binders and Binder Accessories,33288.0
40519.0,Order Cancelled,NULL,2009-03-13,3.0,35040.0,0.05,1752.0,Office Supplies,Binders and Binder Accessories,33288.0
40804.0,Order Finished,Barry French,2010-03-12,36.0,8547600.0,0.06,512856.0,Furniture,Chairs & Chairmats,8034744.0
40902.0,Order Finished,Susan Vittorini,2009-07-07,25.0,384360.0,0.02,7687.0,Office Supplies,Binders and Binder Accessories,376673.0
41063.0,Order Finished,Carl Jackson,2012-11-21,22.0,967920.0,0.01,9679.0,Office Supplies,Pens & Art Supplies,958241.0
41153.0,Order Finished,Alan Barnes,2009-03-02,29.0,1724400.0,0.1,172440.0,Technology,Computer Peripherals,1551960.0
41184.0,Order Finished,Charlotte Melton,2011-09-22,7.0,240060.0,0.02,4801.0,Office Supplies,Storage & Organization,235259.0
41409.0,Order Finished,Beth Thompson,2011-07-21,1.0,37840.0,0.0,0.0,Office Supplies,Binders and Binder Accessories,37840.0
41696.0,Order Finished,Bryan Mills,2009-07-13,45.0,474560.0,0.03,14237.0,Office Supplies,Appliances,460323.0
42209.0,Order Finished,Alan Barnes,2010-03-29,5.0,649100.0,0.08,51928.0,Office Supplies,Appliances,597172.0
42561.0,Order Finished,Beth Paige,2010-02-06,15.0,2125918.0,0.07,148814.0,Technology,Telephones and Communication,1977104.0
42564.0,Order Finished,Mike Pelletier,2012-09-12,35.0,14937720.0,0.02,298754.0,Furniture,Chairs & Chairmats,14638966.0
42695.0,Order Finished,Delfina Latchford,2010-12-22,12.0,1420656.0,0.02,28413.0,Technology,Telephones and Communication,1392243.0
42981.0,Order Finished,Susan Vittorini,2009-05-30,4.0,7021640.0,0.05,351082.0,Office Supplies,Binders and Binder Accessories,6670558.0
43109.0,Order Finished,Dorothy Wardle,2012-12-21,19.0,563680.0,0.06,33821.0,Office Supplies,Binders and Binder Accessories,529859.0
43203.0,Order Returned,Susan Vittorini,2012-02-14,32.0,450320.0,0.02,9006.0,Office Supplies,Paper,441314.0
43236.0,Order Finished,Jamie Kunitz,2010-07-03,20.0,410660.0,0.0,0.0,Furniture,Office Furnishings,410660.0
43267.0,Order Finished,Fred Wasserman,2011-05-16,17.0,2736280.0,0.05,136814.0,Office Supplies,Appliances,2599466.0
43329.0,Order Finished,Doug Bickford,2010-03-07,42.0,4951660.0,0.09,445649.0,Office Supplies,Appliances,4506011.0
43330.0,Order Finished,Fred Wasserman,2009-04-27,40.0,4411517.0,0.03,132346.0,Technology,Telephones and Communication,4279171.0
43364.0,Order Finished,Susan Vittorini,2012-04-07,21.0,1048400.0,0.04,41936.0,Office Supplies,Envelopes,1006464.0
43392.0,Order Finished,Doug Bickford,2010-12-31,39.0,13106900.0,0.03,393207.0,Office Supplies,Envelopes,12713693.0
43781.0,Order Finished,Claudia Miner,2010-02-02,45.0,994280.0,0.05,49714.0,Office Supplies,Envelopes,944566.0
44071.0,Order Finished,Frank Price,2012-04-15,19.0,221340.0,0.08,17707.0,Office Supplies,Binders and Binder Accessories,203633.0
44519.0,Order Finished,Dorothy Wardle,2010-05-19,48.0,449160.0,0.03,13475.0,Office Supplies,Binders and Binder Accessories,435685.0
44708.0,Order Finished,Allen Rosenblatt,2009-07-27,15.0,61360.0,0.02,1227.0,Furniture,Office Furnishings,60133.0
44772.0,Order Finished,Dorothy Wardle,2009-03-31,1.0,108154.0,0.07,7571.0,Technology,Telephones and Communication,100583.0
44839.0,Order Finished,Julia West,2012-06-11,27.0,1799940.0,0.09,161995.0,Furniture,Office Furnishings,1637945.0
45217.0,Order Finished,Ralph Knight,2010-09-01,40.0,13579855.0,0.08,1086388.0,Technology,Telephones and Communication,12493467.0
45440.0,Order Finished,Michelle Lonsdale,2012-08-09,5.0,1496580.0,0.02,29932.0,Furniture,Chairs & Chairmats,1466648.0
45766.0,Order Finished,Charlotte Melton,2010-05-07,37.0,5044420.0,0.0,0.0,Furniture,Office Furnishings,5044420.0
45861.0,Order Finished,Allen Rosenblatt,2011-08-25,39.0,1361717.0,0.05,68086.0,Technology,Telephones and Communication,1293631.0
45957.0,Order Finished,Neola Schneider,2010-09-21,20.0,1519680.0,0.06,91181.0,Technology,Computer Peripherals,1428499.0
46912.0,Order Finished,Joy Bell,2012-06-30,5.0,588000.0,0.0,0.0,Furniture,Office Furnishings,588000.0
46980.0,Order Finished,Monica Federle,2011-01-17,34.0,432600.0,0.01,4326.0,Office Supplies,Labels,428274.0
47460.0,Order Finished,Jamie Kunitz,2010-10-10,12.0,63200.0,0.1,6320.0,Office Supplies,Pens & Art Supplies,56880.0
47462.0,Order Finished,Susan Vittorini,2011-06-09,43.0,308360.0,0.08,24669.0,Office Supplies,Binders and Binder Accessories,283691.0
47873.0,Order Finished,Doug Bickford,2010-11-13,8.0,104780.0,0.08,8382.0,Furniture,Office Furnishings,96398.0
47943.0,Order Finished,Don Miller,2009-11-14,12.0,122180.0,0.04,4887.0,Office Supplies,Labels,117293.0
48101.0,Order Finished,Fred Wasserman,2011-09-12,4.0,217740.0,0.05,10887.0,Office Supplies,Paper,206853.0
48295.0,Order Returned,Bryan Mills,2009-11-23,48.0,20103040.0,0.05,1005152.0,Technology,Office Machines,19097888.0
48839.0,Order Finished,Carlos Daly,2010-07-10,1.0,194260.0,0.05,9713.0,Office Supplies,Labels,184547.0
49154.0,Order Finished,Joy Bell,2009-03-06,26.0,3047000.0,0.07,213290.0,Office Supplies,Appliances,2833710.0
49921.0,Order Finished,Claudia Miner,2011-02-17,5.0,1512300.0,0.06,90738.0,Technology,Office Machines,1421562.0
49952.0,Order Finished,Beth Thompson,2011-11-19,12.0,2647340.0,0.04,105894.0,Furniture,Office Furnishings,2541446.0
50117.0,Order Finished,Allen Rosenblatt,2011-06-03,17.0,94880.0,0.09,8539.0,Office Supplies,Labels,86341.0
50278.0,Order Finished,Beth Thompson,2010-05-25,2.0,102420.0,0.0,0.0,Office Supplies,Binders and Binder Accessories,102420.0
50374.0,Order Returned,Susan Vittorini,2009-05-30,30.0,6964820.0,0.05,348241.0,Office Supplies,Binders and Binder Accessories,6616579.0
50565.0,Order Finished,Sylvia Foulston,2012-08-30,43.0,1366920.0,0.09,123023.0,Office Supplies,Envelopes,1243897.0
50754.0,Order Finished,Becky Castell,2009-12-09,9.0,128061.0,0.06,7684.0,Technology,Telephones and Communication,120377.0
50914.0,Order Returned,Carlos Daly,2012-07-03,49.0,17103088.0,0.03,513093.0,Technology,Telephones and Communication,16589995.0
51169.0,Order Finished,Cari Schnelling,2010-12-24,2.0,583320.0,0.08,46666.0,Furniture,Office Furnishings,536654.0
51938.0,Order Finished,Jim Radford,2011-05-17,5.0,1006655.0,0.06,60399.0,Technology,Telephones and Communication,946256.0
51970.0,Order Finished,Allen Rosenblatt,2012-01-11,1.0,343420.0,0.06,20605.0,Technology,Office Machines,322815.0
51971.0,Order Finished,Dorothy Badders,2011-10-03,39.0,2652080.0,0.02,53042.0,Office Supplies,Storage & Organization,2599038.0
52193.0,Order Finished,Mike Pelletier,2010-03-05,1.0,35780.0,0.04,1431.0,Office Supplies,Labels,34349.0
52321.0,Order Finished,Doug Bickford,2011-11-05,48.0,1234520.0,0.04,49381.0,Office Supplies,Storage & Organization,1185139.0
52386.0,Order Finished,Susan Vittorini,2009-01-05,6.0,1401460.0,0.08,112117.0,Technology,Office Machines,1289343.0
52807.0,Order Finished,Andrew Gjertsen,2010-11-25,28.0,1335100.0,0.0,0.0,Office Supplies,Pens & Art Supplies,1335100.0
52929.0,Order Finished,Muhammed MacIntyre,2011-04-08,43.0,1402920.0,0.04,56117.0,Technology,Office Machines,1346803.0
52964.0,Order Finished,Jim Radford,2010-03-31,44.0,11471580.0,0.08,917726.0,Furniture,Office Furnishings,10553854.0
53156.0,Order Finished,Bryan Davis,2012-03-10,47.0,373860.0,0.07,26170.0,Office Supplies,Labels,347690.0
53511.0,Order Finished,Anthony Johnson,2009-02-20,41.0,482200.0,0.07,33754.0,Office Supplies,Binders and Binder Accessories,448446.0
53797.0,Order Finished,Doug Bickford,2009-10-01,10.0,1247420.0,0.01,12474.0,Furniture,Bookcases,1234946.0
53990.0,Order Finished,Carlos Daly,2012-11-01,44.0,8527863.0,0.04,341115.0,Technology,Telephones and Communication,8186748.0
54083.0,Order Finished,Don Miller,2011-07-21,10.0,5400820.0,0.08,432066.0,Office Supplies,Appliances,4968754.0
54274.0,Order Finished,Don Jones,2010-11-23,20.0,3166120.0,0.05,158306.0,Office Supplies,Appliances,3007814.0
54276.0,Order Finished,Chad Cunningham,2010-02-06,21.0,1513200.0,0.0,0.0,Office Supplies,Paper,1513200.0
54528.0,Order Finished,Ralph Arnett,2011-01-04,17.0,414380.0,0.01,4144.0,Office Supplies,Pens & Art Supplies,410236.0
54567.0,Order Finished,Nicole Hansen,2009-08-02,31.0,393480.0,0.09,35413.0,Furniture,Office Furnishings,358067.0
54628.0,Order Finished,Fred Wasserman,2010-06-05,21.0,942480.0,0.07,65974.0,Technology,Computer Peripherals,876506.0
55298.0,Order Finished,Bryan Mills,2009-08-02,1.0,737320.0,0.01,7373.0,Furniture,Chairs & Chairmats,729947.0
55363.0,Order Finished,Ralph Arnett,2010-12-28,14.0,4464120.0,0.03,133924.0,Office Supplies,Storage & Organization,4330196.0
55366.0,Order Finished,Doug Bickford,2012-10-10,7.0,774340.0,0.1,77434.0,Technology,Computer Peripherals,696906.0
55715.0,Order Finished,Eugene Barchas,2011-04-02,28.0,337140.0,0.02,6743.0,Office Supplies,Binders and Binder Accessories,330397.0
55875.0,Order Finished,Brad Eason,2009-11-25,50.0,827720.0,0.0,0.0,Furniture,Office Furnishings,827720.0
56453.0,Order Finished,Dorothy Wardle,2012-04-11,1.0,5457300.0,0.0,0.0,Technology,Office Machines,5457300.0
57127.0,Order Finished,Ralph Knight,2010-02-16,13.0,1471080.0,0.0,0.0,Office Supplies,Paper,1471080.0
57344.0,Order Finished,Sylvia Foulston,2010-09-24,47.0,2120121.0,0.1,212012.0,Technology,Telephones and Communication,1908109.0
57509.0,Order Finished,Neola Schneider,2009-02-21,39.0,398780.0,0.1,39878.0,Office Supplies,Labels,358902.0
57600.0,Order Returned,Grant Carroll,2012-11-11,32.0,3764240.0,0.05,188212.0,Office Supplies,Binders and Binder Accessories,3576028.0
58055.0,Order Finished,Julia West,2011-10-27,26.0,417200.0,0.0,0.0,Furniture,Office Furnishings,417200.0
58144.0,Order Finished,Muhammed MacIntyre,2009-12-16,29.0,1556760.0,0.01,15568.0,Office Supplies,Paper,1541192.0
58150.0,Order Finished,Susan Vittorini,2010-05-07,24.0,120720.0,0.03,3622.0,Office Supplies,Binders and Binder Accessories,117098.0
58340.0,Order Finished,Sylvia Foulston,2011-01-08,36.0,3872600.0,0.03,116178.0,Office Supplies,Appliances,3756422.0
58368.0,Order Returned,Doug Bickford,2012-07-09,4.0,28460.0,0.0,0.0,Furniture,Office Furnishings,28460.0
58434.0,Order Finished,Dorothy Badders,2009-03-09,42.0,1687060.0,0.04,67482.0,Furniture,Office Furnishings,1619578.0
58626.0,Order Finished,Henry Goldwyn,2011-12-30,23.0,13282280.0,0.05,664114.0,Furniture,Chairs & Chairmats,12618166.0
58688.0,Order Returned,Grant Carroll,2009-03-29,18.0,431860.0,0.08,34549.0,Office Supplies,Pens & Art Supplies,397311.0
59045.0,Order Finished,Chad Cunningham,2011-02-13,30.0,280480.0,0.05,14024.0,Office Supplies,Binders and Binder Accessories,266456.0
59047.0,Order Returned,Beth Thompson,2011-01-28,10.0,533880.0,0.09,48049.0,Technology,Computer Peripherals,485831.0
59202.0,Order Finished,Andrew Gjertsen,2012-09-08,7.0,167620.0,0.09,15086.0,Office Supplies,Labels,152534.0
59207.0,Order Finished,Sylvia Foulston,2009-05-18,42.0,19005472.0,0.02,380109.0,Furniture,Tables,18625363.0
59234.0,Order Finished,Michelle Lonsdale,2012-07-29,32.0,11372500.0,0.04,454900.0,Office Supplies,Appliances,10917600.0
59395.0,Order Finished,Cari Schnelling,2012-04-22,20.0,1926600.0,0.06,115596.0,Office Supplies,Paper,1811004.0
59558.0,Order Finished,Henry Goldwyn,2012-07-16,34.0,189120.0,0.0,0.0,Office Supplies,Labels,189120.0
59585.0,Order Returned,Edward Hooks,2012-09-22,45.0,1424080.0,0.07,99686.0,Technology,Office Machines,1324394.0
59651.0,Order Finished,Brendan Dodson,2010-05-20,36.0,566420.0,0.08,45314.0,Office Supplies,Binders and Binder Accessories,521106.0
645.0,Order Finished,Harold Engle,2009-12-02,42.0,1115700.0,0.05,55785.0,Office Supplies,Binders and Binder Accessories,1059915.0
769.0,Order Finished,Roy French,2010-06-01,37.0,8523880.0,0.02,170478.0,Technology,Office Machines,8353402.0
773.0,Order Finished,Helen Abelman,2010-09-25,38.0,4142679.0,0.06,248561.0,Technology,Telephones and Communication,3894118.0
1187.0,Order Finished,Guy Armstrong,2012-11-19,14.0,445820.0,0.05,22291.0,Technology,Computer Peripherals,423529.0
2339.0,Order Finished,Jennifer Braxton,2010-12-14,12.0,3269960.0,0.09,294296.0,Office Supplies,Storage & Organization,2975664.0
3521.0,Order Finished,Giulietta Baptist,2012-10-25,50.0,408220.0,0.06,24493.0,Office Supplies,Pens & Art Supplies,383727.0
4007.0,Order Finished,Jack Lebron,2010-06-17,18.0,2076800.0,0.01,20768.0,Office Supplies,Appliances,2056032.0
4416.0,Order Finished,Erica Bern,2012-06-29,46.0,14882580.0,0.1,1488258.0,Office Supplies,Binders and Binder Accessories,13394322.0
4454.0,Order Finished,Erica Bern,2009-02-01,17.0,110900.0,0.01,1109.0,Office Supplies,Labels,109791.0
5153.0,Order Finished,Helen Abelman,2011-08-25,37.0,9793860.0,0.04,391754.0,Furniture,Chairs & Chairmats,9402106.0
5446.0,Order Finished,Guy Armstrong,2009-06-20,42.0,867360.0,0.07,60715.0,Office Supplies,Envelopes,806645.0
8131.0,Order Finished,Helen Abelman,2010-05-03,24.0,1434580.0,0.01,14346.0,Technology,Computer Peripherals,1420234.0
8994.0,Order Finished,Christopher Schild,2009-04-07,36.0,2846700.0,0.1,284670.0,Technology,Computer Peripherals,2562030.0
9027.0,Order Returned,Roy French,2011-09-02,30.0,1865784.0,0.05,93289.0,Technology,Telephones and Communication,1772495.0
9216.0,Order Finished,Roy French,2011-04-14,36.0,11955260.0,0.1,1195526.0,Office Supplies,Appliances,10759734.0
9537.0,Order Finished,Jennifer Braxton,2011-02-13,6.0,1812040.0,0.1,181204.0,Furniture,Bookcases,1630836.0
9574.0,Order Returned,Joy Smith,2011-07-30,40.0,869240.0,0.08,69539.0,Office Supplies,Binders and Binder Accessories,799701.0
10435.0,Order Finished,Evan Minnotte,2010-08-10,38.0,1742500.0,0.06,104550.0,Office Supplies,Pens & Art Supplies,1637950.0
10852.0,Order Finished,Harold Engle,2010-10-26,17.0,571680.0,0.02,11434.0,Office Supplies,Binders and Binder Accessories,560246.0
11269.0,Order Finished,Harold Engle,2012-05-26,39.0,4166105.0,0.09,374949.0,Technology,Telephones and Communication,3791156.0
11362.0,Order Finished,Hilary Holden,2012-09-10,32.0,6491460.0,0.09,584231.0,Furniture,Office Furnishings,5907229.0
11968.0,Order Finished,Christopher Schild,2011-03-16,31.0,218980.0,0.04,8759.0,Office Supplies,Pens & Art Supplies,210221.0
12293.0,Order Finished,Harold Engle,2011-06-18,31.0,566340.0,0.0,0.0,Office Supplies,Envelopes,566340.0
12773.0,Order Finished,Greg Guthrie,2011-01-11,6.0,34000.0,0.07,2380.0,Office Supplies,Binders and Binder Accessories,31620.0
12934.0,Order Finished,Guy Armstrong,2009-03-05,45.0,880780.0,0.05,44039.0,Office Supplies,Envelopes,836741.0
13120.0,Order Finished,Joy Smith,2009-12-14,46.0,1180860.0,0.09,106277.0,Office Supplies,Binders and Binder Accessories,1074583.0
13604.0,Order Finished,Erica Bern,2009-02-02,38.0,6305500.0,0.04,252220.0,Technology,Computer Peripherals,6053280.0
13927.0,Order Finished,Dan Reichenbach,2009-08-26,26.0,376100.0,0.04,15044.0,Office Supplies,Paper,361056.0
15044.0,Order Finished,Erica Bern,2012-03-06,42.0,3363200.0,0.07,235424.0,Technology,Computer Peripherals,3127776.0
15139.0,Order Finished,Guy Armstrong,2009-11-19,17.0,10407800.0,0.07,728546.0,Furniture,Chairs & Chairmats,9679254.0
15463.0,Order Finished,Evan Minnotte,2010-07-24,48.0,586600.0,0.04,23464.0,Office Supplies,Paper,563136.0
15618.0,Order Finished,Joy Smith,2010-08-04,9.0,101860.0,0.06,6112.0,Office Supplies,Paper,95748.0
16100.0,Order Finished,Paul Gonzalez,2011-03-07,44.0,452360.0,0.01,4524.0,Furniture,Office Furnishings,447836.0
16320.0,Order Finished,Filia McAdams,2011-10-20,17.0,3713939.0,0.0,0.0,Technology,Telephones and Communication,3713939.0
16419.0,Order Finished,Joy Smith,2009-08-04,43.0,482380.0,0.08,38590.0,Office Supplies,Paper,443790.0
17090.0,Order Finished,Greg Guthrie,2010-04-28,30.0,8355040.0,0.04,334202.0,Furniture,Bookcases,8020838.0
17315.0,Order Finished,Joy Smith,2009-04-22,29.0,318220.0,0.07,22275.0,Office Supplies,Paper,295945.0
17376.0,Order Finished,Joy Smith,2011-12-04,44.0,2255620.0,0.1,225562.0,Technology,Computer Peripherals,2030058.0
18210.0,Order Finished,Greg Guthrie,2010-08-06,27.0,18587640.0,0.08,1487011.0,Office Supplies,Appliances,17100629.0
18273.0,Order Finished,Jack Lebron,2011-09-15,18.0,1850060.0,0.06,111004.0,Technology,Computer Peripherals,1739056.0
18788.0,Order Finished,Joy Smith,2009-10-02,27.0,1132240.0,0.03,33967.0,Furniture,Office Furnishings,1098273.0
19042.0,Order Finished,Evan Minnotte,2009-03-01,8.0,655220.0,0.07,45865.0,Office Supplies,Binders and Binder Accessories,609355.0
19073.0,Order Finished,Chuck Magee,2009-06-24,16.0,356800.0,0.04,14272.0,Furniture,Office Furnishings,342528.0
19365.0,Order Finished,Filia McAdams,2011-01-16,29.0,363660.0,0.03,10910.0,Office Supplies,Paper,352750.0
